"codreg";"subcreg";"coddist";"codserv";"tiposerv";"nomserv";"dire";"dccion";"telef";"email";"area";"unrocons";"unroficha";"activo";"unrolabo";"codigoesta";"observ";"desdemes";"desdeano";"latitud";"longitud";"receta"
"13";".";"001";"304";"USF";"USF- CHIRIGUELO";"DRA. NATALIA P.  CHAMORRO";"";"0976 809709";"";"1";"15654";"285";"1";"0";"13001304";"";"9";"2010";"-22.6480278";"-55.8801944";"2"
"10";".";"011";"150";"USF";"USF-KM. 13,5";"";"";"N/T";"";"1";"31266";"1";"1";"0";"10011150";"";"6";"2011";"-25.4772222";"-54.7317222";"2"
"18";".";"030";"209";"CS";"CS NRO 10 DOCTOR C. CENTURIÓN";"CELIA BEATRIZ MOSQUEIRA DE PALACIOS";"";"204930";NULL;"1";"34111";"0";"1";"0";"18030209";NULL;"1";"2000";"-25.2854280";"-57.6014860";"2"
"13";".";"001";"305";"USF";"USF- CERRO CORÁ I";"DR. MARCOS F. PRIETO";"";"0971 801731";"";"1";"13629";"0";"1";"0";"13001305";"";"1";"2000";"-22.5173056";"-55.8157778";"2"
"18";".";"030";"224";"HMI";"POLICLINICO CAPELLANES DEL CHACO";"ARIEL PERALTA";".";"878787";".";"1";"82617";"1";"1";"1870";"18030224";"";"1";"2009";"-25.3172933";"-57.6404746";"2"
"18";".";"030";"318";"PS";"P.S. 3 DE FEBRERO";"";"";"";"";"1";"18442";"1";"1";"0";"18030318";"          Expte. N° 288      ";"8";"2011";NULL;NULL;"2"
"02";"SUR";"005";"553";"USF";"USF.  SAN ALFREDO - ESTANDAR";"";"";"";"";"1";"25347";"0";"1";"0";"02005553";"                ";"9";"2010";"-24.5763611";"-56.7411667";"2"
"18";".";"030";"305";"CS";"C.S. ZEBALLOS CUÉ";"DAVID SAMUDIO VILLALBA";"";"276329";"";"1";"42611";"1";"1";"0";"18030305";"                ";"1";"2000";"-25.2337550";"-57.5675430";"2"
"01";".";"003";"302";"USFE";"USF. SANTA LIBRADA - ESTÁNDAR";"";"";"N/T";"";"1";"33507";"1";"1";"0";"01003302";"                ";"9";"2010";"-23.4284444";"-56.9562222";"2"
"02";"NOR";"014";"330";"USF";"USF. NARANJITO - ESTÁNDAR";"LIC.DALIA ORTIZ";"";"";"";"1";"37561";"0";"1";"0";"02014330";"                ";"1";"2000";"-24.0055833";"-56.2956111";"2"
"08";".";"003";"333";"USF";"USF- CHE JAZMIN - ESTANDAR";"DR. CESAR MARTINEZ";"";"0782 - 232 - 484";"";"1";"22491";"42";"1";"0";"08003333";"          S.1595/18          
EXPTE. N° 103/2012      ";"9";"2012";"-26.9317778";"-57.0400833";"2"
"07";".";"020";"341";"USF";"USF- SAN CAYETANO";"";".";"N/T";".";"1";"34479";"0";"1";"1";"07020341";"Expte. N° 61/2012, activacion Expte N° 204/2012";"1";"2010";"-26.9738889";"-56.0841111";"2"
"18";".";"030";"304";"USFE";"USF- PERPETUO SOCORRO I - ESTANDAR";"";"";"N/T";"";"1";"33069";"0";"1";"0";"18030304";"                ";"9";"2010";"-25.2436111";"-57.5826944";"2"
"06";".";"002";"370";"USF";"USF- MA. AUXILIADORA";"";".";"N/T";".";"1";"8298";"0";"1";"0";"06002370";"";"1";"2010";"-25.9014722";"-55.8830833";"2"
"06";".";"009";"348";"USF";"USF- ISLA SACÁ";"";"";"";"";"1";"17304";"2";"1";"0";"06009348";"";"1";"2000";"-26.4542830";"-56.3929080";"2"
"05";".";"009";"314";"USF";"USF- JUAN S. BOGARIN";"DR. GASPAR GOMEZ BOGADO";"";"0984-844/058";"";"1";"24857";"1";"1";"0";"05009314";"EXPTE. N° 406/2011";"1";"2000";"-25.1100833";"-56.0570000";"2"
"07";".";"029";"309";"USF";"USF - PIRAPO";"";"";"N/T";"";"1";"103628";"1";"1";"0";"07029309";"";"9";"2010";"-26.8657778";"-55.5572500";"2"
"10";".";"005";"327";"USF";"USF.  NUEVA FORTUNA";"";"";"0983-543652 PARTICULAR";"";"1";"24319";"2";"1";"0";"10005327";"          Expte. N° 363/2011      ";"10";"2011";"-25.2365278";"-54.9459722";"2"
"17";".";"005";"205";"CS";"C.S. BAHÍA NEGRA";"";"";"";"";"1";"17345";"0";"1";"0";"17005205";"          SIMESE 70887/16      ";"5";"2016";NULL;NULL;"2"
"06";".";"007";"329";"USF";"USF- ÑUPYAJHU";"";"";"";"";"1";"19065";"0";"1";"0";"06007329";"Expte. N° 118/2012";"3";"2012";"-26.2776667";"-55.9691389";"2"
"09";".";"004";"290";"USF";"USF- LOMA PYTA";"";"";"N/T";"";"1";"19157";"0";"1";"0";"09004290";"Expte. N° 77/2012";"2";"2012";"-25.8068889";"-56.9408889";"2"
"12";".";"001";"213";"USF";"USF- CRUCECITA";"DRA SANDRA DELVALLE";"";"";"";"1";"24016";"1";"1";"0";"12001213";"TALLER DICIEMBRE/2011. CAMBIO DE NOMBRE EXPTE. N°110/2012";"5";"2012";"-26.8669130";"-58.2928830";"2"
"03";".";"006";"329";"USF";"USF. MINA - ESTÁNDAR ";"";"";"N/T";"";"1";"19947";"0";"1";"0";"03006329";"                ";"1";"2000";"-25.1018333";"-57.3070278";"2"
"09";".";"005";"331";"USF";"USF- NDAVARU";"";".";"N/T";".";"1";"20222";"0";"1";"0";"09005331";"Expte. N° 77/2012";"1";"2010";"-25.7437222";"-57.3333611";"2"
"16";".";"005";"450";"PSYF";"P.S. MUNICIPAL DE LOMA PLATA";"";"";"";"";"2";"1257";"0";"1";"0";"16005450";"          HABILITACIÓN DE ESTABLECIMIENTO RESOLUCIÓN 1030/2007 DE LA MUNICIPALIDAD DE LOMA PLATA      ";"7";"2019";NULL;NULL;"2"
"05";".";"007";"381";"PS";"P.S. NIÑO SALVADOR DE DIOS";"LIC.CARMEN PORTILLO";"";"0975 356650 ";"";"1";"1475";"0";"1";"0";"05007381";"          Expte. N° 406/2011      ";"11";"2011";"-25.6036389";"-55.8387778";"2"
"01";".";"003";"316";"USFE";"USF. PEGUAJHÓ LOMA - ESTÁNDAR ";"";"";"N/T";"";"1";"25983";"0";"1";"0";"01003316";"                ";"9";"2010";"-23.3991111";"-57.1204444";"2"
"11";".";"006";"374";"USF";"USF- PRINCIPE DE PAZ";"OSVALDINO MARTIN ROMAN B.";"";NULL;"";"1";"19773";"1317";"1";"0";"11006374";"SIMESE N° 11829/14- CAMBIO DE NOMBRE (MBOCAYATY DEL NORTE)";"5";"2012";"-25.3683420";"-57.3802610";"2"
"06";".";"002";"305";"USF";"USF- SAN MIGUEL";"ANDREA MENDOZA";"";"0981-349319";"";"1";"13716";"0";"1";"0";"06002305";"CAMBIO DE NOMBRE S. 76766/2017
          EXPTE. 107/2012      ";"9";"2012";"-25.9615556";"-55.9324444";"2"
"11";".";"006";"378";"USF";"USF- LAS COLINAS ÑU PO-I";"JOSE MANUEL PESOA BENITEZ";"";"";"";"1";"7581";"314";"1";"0";"11006378";"ACTUALIZACION DE NOMBRE
SIMESE 54586/15      ";"5";"2015";"-25.4532720";"-57.3374750";"2"
"10";".";"009";"A03";"IP";"HMI Y URGENCIAS YGUAZU-F. TESAI";"";"";"";"";"1";"73438";"0";"1";"24";"10009A03";"SIMESE N° 1109/2013";"1";"2014";NULL;NULL;"2"
"10";".";"017";"369";"USF";"USF - PUERTO INDIO";"";"";"0973-854710";"";"1";"17328";"0";"1";"0";"10017369";"";"9";"2010";"-24.9313611";"-54.5111389";"2"
"14";".";"012";"351";"PS";"STA. ANA";"";"";"";"";"1";"2500";"0";"1";"0";"14012351";"SIMESE N° 5695/2014";"3";"2014";NULL;NULL;"2"
"12";".";"012";"327";"PS";"P.S. LAGUNA ITÁ";"";"";"N/T";"";"1";"8066";"0";"1";"0";"12012327";"                ";"1";"2000";"-26.5743120";"-57.9630230";"2"
"03";".";"001";"205";"USF";"USF. CABAÑAS II - ESTÁNDAR";"DRA. LUZ FERREIRA";"";"N/T";"";"1";"24259";"1";"1";"0";"03001205";"          - HACIA CANDIA ATYRA -      ";"9";"2012";"-25.3646944";"-57.1736944";"2"
"10";".";"021";"144";"PS";"P.S. TAVAPY II";"";"";"";"";"1";"10646";"80";"1";"0";"10021144";"          EXPTE. 665/2013      ";"6";"2013";NULL;NULL;"2"
"13";".";"001";"325";"USM";"U. DE SALUD MENTAL COMUNITARIA";"";"";"";"";"1";"28772";"0";"1";"0";"13001325";"SIMESE 7306/14";"3";"2014";NULL;NULL;"2"
"13";".";"001";"307";"USF";"USF- ZANJA PYTÁ";"DR. FREDDY R. DIAMANDU LESMO";"";"0985  944 808";"";"1";"29924";"0";"1";"0";"13001307";"";"1";"2000";"-22.6325000";"-55.6294444";"2"
"12";".";"012";"366";"PS";"P.S. PELADA";"";".";"N/T";".";"1";"3713";"0";"1";"0";"12012366";"                ";"1";"2009";"-26.8331770";"-57.6288170";"2"
"12";".";"007";"302";"USF";"USF- HUMAITA";"DRA. EVENI TERÁN";"";"";"";"1";"45348";"2";"1";"0";"12007302";"                ";"9";"2010";"-27.0671320";"-58.5080850";"2"
"14";".";"010";"372";"USF";"USF- NUEVA ESPERANZA 2";"";"";"(0986) 561988 LIC. ZORAIDA BRI";"";"1";"22074";"0";"1";"0";"14010372";"EXPTE. N° 107/2012";"9";"2012";"-24.5093611";"-54.8545556";"2"
"06";".";"001";"318";"USF";"USF- ÑU PYAJHÚ GUAZÚ";"";"";"N/T";"";"1";"14203";"0";"1";"0";"06001318";"";"1";"2000";"-26.2281111";"-56.1721667";"2"
"02";"NOR";"014";"527";"PS";"PS KIRAY";"LIC. IRMA MONTIEL";"";"0984-718460";"";"1";"8348";"0";"1";"1";"02014527";"                ";"1";"2000";"-24.0566667";"-56.4113889";"2"
"10";".";"017";"147";"USF";"USF-MBARACAYU";"";"";"0983-544904 PARTICULAR";"";"1";"42622";"0";"1";"0";"10017147";"";"7";"2011";"-25.0323056";"-54.8216944";"2"
"11";".";"002";"214";"USF";"USF- CÑIA 4STA. SILVIA - PUERTA DEL SOL";"FELICIA B. DOLDAN PORTILLO";"";NULL;"";"1";"31307";"2117";"1";"0";"11002214";"";"9";"2010";"-25.3388056";"-57.4699167";"2"
"02";"NOR";"007";"301";"CS";"CS NUEVA GERMANIA";"DRA. ALICIA NUÑEZ GONZALEZ";"A";"0985-395112";"";"1";"62438";"0";"1";"0";"02007301";"                ";"1";"2000";"-23.9166000";"-56.7020000";"2"
"14";".";"014";"336";"USF";"USF- MARACANA 5TO. ENCUADRE";"";"";"";"";"1";"12197";"188";"1";"0";"14014336";"SIMESE N°54973/17";"4";"2017";NULL;NULL;"2"
"01";".";"010";"307";"USFE";"USF. PASO BARRETO - ESTANDAR";"";"";"";"";"1";"13421";"0";"1";"0";"01010307";"          S. 67149/2017      EL DISTRITO DE PASO BARRETO FUE CREADO POR LEY N° 4926 DE 31 DE MAYO DEL 2013. ";"5";"2017";NULL;NULL;"2"
"11";".";"002";"307";"USF";"USF- VILLA KENNEDY";"NORMA CAROLINA PEREIRA RAMIREZ";".";NULL;".";"1";"31109";"1092";"1";"0";"11002307";"";"1";"2010";"-25.4127430";"-57.4888060";"2"
"13";".";"003";"317";"USF";"USF- MANTO  POTRERO";"LIC. CLAUDIA R. BRITOS";"";"0983 704974";"";"1";"8652";"0";"1";"0";"13003317";"";"1";"2000";"-23.1745833";"-55.5411667";"2"
"11";".";"007";"344";"USF";"USF- SANTA ROSA";"NANCY ROCIO CABALLERO A.";"";NULL;"";"1";"14072";"1";"1";"0";"11007344";"EXPTE. N° 107/2012";"9";"2012";"-25.3534167";"-57.5943056";"2"
"07";".";"004";"219";"USF";"USF- CAP. MEZA PUERTO";"";"";"N/T";"";"1";"39864";"0";"1";"0";"07004219";"Expte. N° 389/2011";"10";"2011";"-26.9361667";"-55.2326389";"2"
"11";".";"007";"397";"USF";"USF- CAPIIPERY";"";"";"";"";"1";"6481";"18";"1";"0";"11007397";"S. N° 87764/2016";"6";"2016";"-25.3772778";"-57.6138889";"2"
"02";"SUR";"015";"318";"USF";"USF. YATAITY DEL NORTE - ESTÁNDAR ";"DRA. LIZ CENTURION";"";"0972257090";"";"1";"30339";"0";"1";"0";"02015318";"                ";"1";"2000";"-24.8418611";"-56.3561111";"2"
"03";".";"014";"354";"USF";"USF. ITAGUYRA - ESTÁNDAR ";"";"";"N/T";"";"1";"23528";"8";"1";"0";"03014354";"          Expte. N° 359/2011      ";"10";"2011";"-25.4377222";"-57.0608611";"2"
"10";".";"002";"116";"USF";"USF-MA. AUXILIADORA";"";"";"0992267954 / 0973618512";"";"1";"45154";"2588";"1";"0";"10002116";"";"7";"2011";"-25.5535000";"-54.6055278";"2"
"14";".";"013";"396";"DISP";"COL.INDI AGUAE";"";"";"";"";"1";"2913";"0";"1";"0";"14013396";"SIMESE Nº 20094/2016";"2";"2016";NULL;NULL;"2"
"05";".";"007";"339";"PS";"P.S. BRASIL-CUÉ";"LIC. LOURDES MEZA";"";"0971 120344 ";"";"1";"3027";"0";"1";"0";"05007339";"                ";"1";"2000";"-25.5831389";"-55.7565278";"2"
"12";".";"011";"356";"PS";"P.S. COSTA PARANÁ";"";"";"N/T";"";"1";"7615";"0";"1";"0";"12011356";"                ";"1";"2000";"-27.2142150";"-58.4224820";"2"
"10";".";"014";"137";"USF";"USF- NARANJAL";"ESTELA MARIS NUÑEZ";"";"0676-320331";"";"1";"31995";"1";"1";"24";"10014314";"";"7";"2011";"-25.9751389";"-55.1875000";"2"
"04";".";"009";"360";"USF";"USF- CANDE´A GUAZÚ - ESTANDAR";"";"";"985385109";"";"1";"16270";"5";"1";"0";"04009360";"          EXPTE. N° 299      ";"8";"2011";"-26.0346111";"-56.3839167";"2"
"14";".";"014";"333";"PS";"MARACANA 1ER. ENCUADRE";"";"";"";"";"1";"12310";"567";"1";"0";"14014333";"SIMESE N°54973/17";"4";"2017";NULL;NULL;"2"
"11";".";"005";"539";"USF";"USF- YHOVY";"DIEGO ARMANDO PIRIS MARECOS";".";NULL;".";"1";"14883";"399";"1";"0";"11005539";"";"1";"2010";"-25.4685630";"-57.3290150";"2"
"07";".";"020";"371";"USF";"USF- CURUPIKAY";"";"";"N/T";"";"1";"37949";"0";"1";"0";"07020371";"Expte. N° 389/2011";"10";"2011";"-26.7513333";"-56.0504444";"2"
"16";".";"002";"412";"PS";"P.S. POZO HONDO";"";".";"0983 621369";".";"1";"5849";"0";"1";"0";"16002412";"                ";"1";"2009";"-22.2605556";"-60.5197778";"2"
"09";".";"003";"225";"CS";"C.S. CAAPUCÚ";"";"";"531280250";"";"1";"33560";"0";"1";"0";"09003225";"                ";"1";"2000";"-26.2293889";"-57.1839722";"2"
"08";".";"006";"322";"USF";"USF- CERRO COSTA - SATELITE";"DR. HECTOR GILL";".";"0781 - 283 - 275";".";"1";"3700";"0";"1";"0";"08006322";"                      S.01595/18,   
SIMESE N° 15597/14 -- MAYO, SIMESE N° 12433/14 -- ABRIL - INACTIVO      ";"1";"2018";"-26.7931944";"-56.8856667";"2"
"07";".";"030";"393";"USF";"USF- SAN BUENAVENTURA";"";"";"";"";"1";"40198";"0";"1";"0";"07030393";"Expte. N°476/2013";"5";"2013";NULL;NULL;"2"
"14";".";"012";"358";"PS";"COL. VIRGEN DE FATIMA";"";"";"";"";"1";"2751";"0";"1";"0";"14012358";"SIMESE Nº 20094/2016, MODIFICACION DE NOMBRE COL. FATIMA
SIMESE N° 5695/2014";"3";"2014";NULL;NULL;"2"
"11";".";"009";"377";"USF";"USF- MARIA BLANCA";"CARLOS ALBERTO HERREROS G.";"";NULL;"";"1";"13240";"1";"1";"0";"11009377";"EXPTE. N° 107/2012";"9";"2012";"-25.2428333";"-57.4669444";"2"
"07";".";"099";"387";"UM";"U.M. ATENCIÓN AL INDÍGENA";"";"";"";"";"1";"2533";"0";"1";"0";"07099387";"                ";"3";"2011";NULL;NULL;"2"
"05";".";"002";"375";"USF";"USF-GUAYAKI CUA";"DRA. EMILCE OVIEDO";".";"0973-867/599";".";"1";"30010";"1";"1";"0";"05002375";"EXPTE. N° 406/2011";"1";"2009";"-25.2660556";"-56.0210278";"2"
"04";".";"002";"310";"PS";"P.S. BORJA";"";"";"N/T";"";"1";"20126";"304";"1";"0";"04002310";"                ";"1";"2000";"-25.9491694";"-56.4957000";"2"
"09";".";"005";"293";"USF";"USF- TAJY LOMA";"";"";"N/T";"";"1";"35613";"0";"1";"0";"09005293";"Expte. N° 77/2012";"3";"2012";"-25.7730556";"-57.3078056";"2"
"07";".";"023";"358";"USF";"USF- ARA POTY";"";"";"N/T";"";"1";"27211";"2";"1";"0";"07023358";"";"1";"2000";"-26.6283611";"-55.3415278";"2"
"10";".";"015";"145";"USF";"USF-CENTRO STA. ROSA";"";"";"N/T";"";"1";"26110";"2";"1";"2";"10015145";"";"7";"2011";"-25.8456389";"-54.9763333";"2"
"11";".";"005";"336";"PS";"P.S. SAN BLAS";"";"";"0984 495525 LIC ADRIAN CARDOZO";"";"1";"6699";"8742";"1";"0";"11005336";"                ";"1";"2000";"-25.5179194";"-57.3748194";"2"
"04";".";"003";"501";"PS";"P.S. NUEVA ESPERANZA";"";"";"0986-404213";"";"1";"4261";"36";"1";"0";"04003501";"                ";"1";"2000";"-25.6080000";"-56.1864167";"2"
"08";".";"001";"314";"USF";"USF- GENERAL IBAÑEZ ROJAS - SATELITE";"DRA. UBALDINA AREVALOS";"";"N/T";"";"1";"7905";"0";"1";"0";"08001314";"          S.1595/18      ";"1";"2018";"-26.7433611";"-57.0639167";"2"
"08";".";"006";"704";"IPS";"IPS- PS CONVENIO STA. MARIA FE";"";"";"";"";"1";"7642";"0";"1";"1565";"08006704";"SIMESE N° 19453/15";"4";"2015";NULL;NULL;"2"
"02";"SUR";"019";"338";"PS";"P.S. YBU PORÁ";"";"";"972505720";"";"1";"4549";"1";"1";"0";"02019338";"                ";"1";"2000";"-24.4787222";"-56.0457222";"2"
"07";".";"023";"361";"USF";"USF- EDELIRA KM. 28";"";"";"N/T";"";"1";"44946";"0";"1";"0";"07023361";"";"1";"2000";"-26.7215556";"-55.3399167";"2"
"10";".";"003";"302";"PS";"P.S. DOMINGO M. DE IRALA";"";"";"N/T";"";"1";"9378";"0";"1";"0";"10003302";"                ";"7";"2011";"-25.9131470";"-54.6293300";"2"
"14";".";"012";"365";"DISP";"COPARGO 2º LINEA";"";"";"";"";"1";"3834";"0";"1";"0";"14012365";"SIMESE Nº 20094/2016";"2";"2016";NULL;NULL;"2"
"08";".";"006";"324";"USF";"USF- SAN GERONIMO - SATELITE";"DR. HECTOR GILL";".";"0781 - 283 - 275";".";"1";"4257";"0";"1";"0";"08006324";"S.01595/18                ";"1";"2018";"-26.7983889";"-56.8716667";"2"
"08";".";"008";"306";"USF";"USF-SAN RAMÓN - ESTANDAR";"DRA. LUZ DIVINA ESTIGARRIBIA";"";"0782 - 20280";"";"1";"33024";"0";"1";"0";"08008306";"       S.1595/18            ";"1";"2000";"-27.0453333";"-56.6521111";"2"
"12";".";"001";"215";"USF";"USF- PTO. NUEVO";"DR JULIO GUTIERREZ";"";"";"";"1";"29599";"0";"1";"0";"12001215";"TALLER DICIEMBRE/2011";"5";"2012";"-26.8780400";"-58.3091950";"2"
"14";".";"012";"320";"PS";"MAMA MIKELA";"";"";"";"";"1";"10082";"0";"1";"0";"14012320";"SIMESE N° 5695/2014";"3";"2014";NULL;NULL;"2"
"07";".";"001";"381";"USF";"USF- ITA PASO";"";".";"N/T";".";"1";"32570";"0";"1";"0";"07001381";"";"9";"2010";"-27.2715556";"-55.9302500";"2"
"07";".";"010";"312";"USF";"USF- TRIUNFO NRO 3-4 KM 1";"";"";"N/T";"";"1";"37307";"0";"1";"0";"07010312";"";"1";"2000";"-26.7802222";"-55.0411389";"2"
"02";"SUR";"012";"311";"PS";"P.S. SAN BLAS (MBOY)";"";"";"";"";"1";"7067";"0";"1";"0";"02012311";"                ";"1";"2000";NULL;NULL;"2"
"03";".";"018";"344";"USF";"USF. JHUBATY - ESTÁNDAR ";"";"";"";"";"1";"18738";"0";"1";"0";"03018344";"          Expte. N° 476/2013      ";"4";"2013";NULL;NULL;"2"
"02";"SUR";"021";"511";"USF";"USF. SAN JOSÉ DEL ROSARIO - ESTÁNDAR ";"";"";"";"";"1";"16802";"0";"1";"0";"02021511";"          SIMESE N° 7382/2014      ";"3";"2014";NULL;NULL;"2"
"04";".";"003";"319";"USF";"USF- CERRO PUNTA - ESTANDAR";"";"";"N/T";"";"1";"48442";"2432";"1";"0";"04003319";"                ";"1";"2000";"-25.6175556";"-56.1582500";"2"
"02";"NOR";"010";"514";"PS";"PS 6 DE ENERO  PLANTA 1";"MARIA IGNACIA BAEZ";"";"n/t";"";"1";"10179";"0";"1";"0";"02010514";"                ";"1";"2000";"-23.4561111";"-56.7483333";"2"
"18";".";"030";"352";"PS";"CONSEJO NACIONAL DE DEPORTE";"";"";"";"";"1";"2218";"2";"1";"0";"18030352";"SIMESE N 121088/2016";"9";"2016";NULL;NULL;"2"
"07";".";"023";"316";"USF";"USF- EDELIRA (KM. 21)";"";"";"N/T";"";"1";"72592";"17";"1";"0";"07023316";"";"1";"2000";"-26.7704444";"-55.2817500";"2"
"14";".";"007";"208";"CS";"DR. OSCAR SERVIN";"";"";"";"";"1";"22637";"0";"1";"0";"14007208";"SIMESE N 79161/2016";"5";"2016";NULL;NULL;"2"
"06";".";"001";"321";"USF";"USF- COLONIA COSME";"";"";"N/T";"";"1";"9903";"31";"1";"0";"06001321";"";"1";"2000";"-26.3462222";"-56.3280833";"2"
"11";".";"002";"226";"HE";"HOSPITAL DEL CANCER";"DR. JULIO ROLON VICIOSO";"Ruta Aregua y Calle 5 de Mayo";"0228632899";"incanpy@hotmail.com";"1";"31532";"8234";"1";"0";"11002226";"                ";"1";"2000";"-25.3508881";"-57.4167553";"2"
"12";".";"004";"348";"PS";"P.S. COSTA PO Í";"ZAIDA MONTAÑEZ";"";"";"";"1";"4183";"0";"1";"0";"12004348";"                ";"1";"2000";"-27.0958450";"-58.0309730";"2"
"15";".";"002";"607";"PS";"P.S. MARÍA MEDIANERA";"";"";"N/T";"";"1";"4950";"0";"1";"0";"15002607";"                ";"1";"2000";"-23.1327000";"-58.8228000";"2"
"14";".";"001";"306";"USF";"USF- UNIDAD MOVIL INDIGENA";"";"";"";"";"1";"17065";"0";"1";"0";"14001306";"SIMESE N° 5695/2014
SIMESE 31966/2014";"9";"2010";NULL;NULL;"2"
"01";".";"011";"324";"USFE";"USF. CUERO FRESCO - ESTÁNDAR ";"";"";"";"";"1";"8348";"0";"1";"0";"01011324";"          S.    /18      ";"3";"2018";NULL;NULL;"2"
"10";".";"021";"301";"PS";"P.S. TAVAPY";"";"";"";"";"1";"14990";"7920";"1";"0";"10021301";"          EXPTE. 665/2013      ";"6";"2013";NULL;NULL;"2"
"01";".";"003";"343";"USFE";"USF. CAPITÁN SOSA - ESTÁNDAR";"";"";"N/T";"";"1";"5865";"0";"1";"0";"01003343";"          SIMESE 54586/2015      ";"6";"2015";"-23.4012990";"-57.0141920";"2"
"14";".";"011";"363";"PS";"ACEPAR 5TA LINEA";"";"";"0983 858439 AUX JOSE COLMAN";NULL;"1";"6201";"0";"1";"0";"14011363";NULL;"1";"2000";"-24.6545278";"-55.8103889";"2"
"14";".";"014";"353";"PS";"MARACANA 4TO. ENCUADRE";"";"";"";"";"1";"5431";"0";"1";"0";"14014353";"SIMESE N°54973/17";"4";"2017";NULL;NULL;"2"
"11";".";"002";"331";"USF";"USF- POSTA YBYCUA";"MARTIN EDWARD SAMANIEGO PAEZ";"";NULL;"";"1";"31157";"303";"1";"0";"11002331";"";"9";"2010";"-25.3930583";"-57.4775833";"2"
"06";".";"010";"342";"USF";"USF- SAN JUAN LOMA";"";"";"";"";"1";"8550";"0";"1";"0";"06010342";"Expte. N° 476/2013";"4";"2013";"-26.3180370";"-55.8984380";"2"
"11";".";"017";"352";"USF";"USF- JHUGUÁ JHÚ";"MAURA BEATRIZ GAONA";"";NULL;"";"1";"14132";"118";"1";"0";"11017352";"EXPTE. N° 107/2012";"9";"2012";"-25.3669360";"-57.2215390";"2"
"12";".";"006";"310";"USF";"USF- GUAZUCUA";"";"";"";"";"1";"53095";"0";"1";"1";"12006310";"";"9";"2010";"-26.8824090";"-57.9657470";"2"
"05";".";"008";"346";"PS";"P.S. CAPILLITA NUEVA LONDRES";"LIC. MARGARITA TALAVERA";"";"0982-674/429";"";"1";"26221";"1063";"1";"0";"05008346";"                ";"1";"2000";"-25.4774167";"-56.5467778";"2"
"14";".";"005";"304";"USF";"USF- ITANARA";"";"";"(0982) 651280 LIC HUMERCINDA A";"";"1";"25732";"184";"1";"0";"14005304";"";"9";"2010";"-23.7495278";"-55.4625556";"2"
"10";".";"013";"140";"USF";"USF. PATRICIO COLMAN";"";"";"";"";"1";"24945";"579";"1";"0";"10013140";"                ";"7";"2011";NULL;NULL;"2"
"06";".";"008";"341";"USF";"USF- MA. DE LA ESPERANZA";"";"";"";"";"1";"2150";"0";"1";"0";"06008341";"          SIMESE 54586/2015 - INACTIVACION
Expte. N° 476/2013      ";"4";"2013";NULL;NULL;"2"
"14";".";"003";"382";"USF";"USF- SAN ISIDRO ESTE";"";"";"";"";"1";"20287";"846";"1";"0";"14003382";"Expte. N° 378/2013";"4";"2013";NULL;NULL;"2"
"18";".";"030";"102";"USFE";"USF- 3 DE FEBRERO I - SAN MIGUEL -ESTAND";"";"";"N/T";"";"1";"19053";"1";"1";"0";"18030102";"          Expte. N° 288      ";"8";"2011";"-25.2797778";"-57.6297500";"2"
"11";".";"019";"327";"USF";"USF- ALDANA CAÑADA II";"NATALIA NOEMI GONZALEZ RAMOS";"";NULL;"";"1";"12594";"914";"1";"0";"11019327";"";"1";"2011";"-25.4229280";"-57.4053240";"2"
"13";".";"002";"323";"USF";"USF- URBANO BELLA VISTA";"LIC. PATRICIA M. MENDEZ A.";"";"0983 555245";"";"1";"21261";"2";"1";"0";"13002323";"EXPTE. N°107/2012";"9";"2012";"-22.1292222";"-56.5148889";"2"
"10";".";"013";"357";"USF";"USF - FULGENCIO R. MORENO";"";".";"N/T";".";"1";"23126";"0";"1";"0";"10013357";"";"6";"2011";"-25.7019444";"-55.1625556";"2"
"02";"NOR";"018";"541";"USF";"USF. KARAPAI - ESTÁNDAR ";"RONY BAREIRO";"";"";"";"1";"17516";"0";"1";"0";"02018541";"                ";"1";"2000";"-24.0100000";"-56.2413889";"2"
"08";".";"004";"323";"USF";"USF-ARAZAPE - ESTANDAR";"DR. ANTONIO MACIEL";".";"0783248238";".";"1";"33935";"0";"1";"0";"08004323";"          S.01595/18      ";"1";"2010";"-26.5407222";"-56.9165556";"2"
"07";".";"027";"332";"USF";"USF- BONANZA";"";"";"N/T";"";"1";"33421";"0";"1";"0";"07027332";"";"1";"2000";"-26.7327778";"-54.9874722";"2"
"11";".";"015";"535";"USF";"USF- ÑANDE TAVA";"ROCIO ROSANA PERTILE";"";NULL;"";"1";"23955";"3599";"1";"0";"11015535";"EXPTE. N° 107/2012";"9";"2012";"-25.3768810";"-57.6040200";"2"
"11";".";"019";"250";"USF";"USF- MANO ABIERTA";"PATRICIA E. AGUILAR SARTORIO";"";NULL;"";"1";"8281";"2074";"1";"0";"11019250";"";"9";"2010";"-25.4161440";"-57.4363090";"2"
"16";".";"002";"327";"USF";"USF- CANAAN";"DR. JUAM ALBERTO CACERES";"COMUNIDAD INDIGENA LAGUNA NEGRA ";"0971600702";"usfcanaan16@gmail.com";"1";"5593";"0";"1";"0";"16002327";"          S. 108886/17
Expte. N° 16/2013 - DTIC/CDDMS      ";"9";"2013";"-22.2746722";"-60.4414250";"2"
